cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente
CLI_000131,postpago,40,True,True,OFE_013,True,True,False,OFE_013,54.54,36-45,Lima,True,31.45,362.49,33.08,23.75,197.94,3.51,1,3,40,Digital,Tarde,27,Debito_Automatico
CLI_000132,prepago,29,True,True,OFE_008,True,False,False,OFE_017,208.56,18-25,La Libertad,False,45.87,936.4,26.32,2.16,285.59,12.66,6,4,10,Tienda,Fin_de_semana,16,Efectivo_Agente
CLI_000133,no_aplica,21,False,True,OFE_009,True,False,False,OFE_016,158.26,36-45,Lima,True,0.0,0.0,0.0,0.0,164.67,42.53,5,0,20,Digital,Manana,-1,App_MiMovistar
CLI_000134,prepago,66,True,True,OFE_007,True,False,False,OFE_022,64.61,65+,Piura,False,86.09,362.5,40.98,26.02,283.83,31.85,6,4,35,Call_In,Tarde,18,App_MiMovistar
CLI_000135,prepago,42,True,True,OFE_007,True,False,False,OFE_022,201.67,26-35,Lima,False,74.68,160.6,26.86,6.69,151.88,13.09,5,3,47,Call_Out,Tarde,30,Debito_Automatico
CLI_000136,prepago,104,True,False,sin_servicio_hogar,False,False,False,OFE_019,152.4,18-25,Piura,True,75.53,687.82,4.56,21.51,30.02,31.82,1,4,39,Call_In,Manana,26,Banca_Movil
CLI_000137,postpago,21,True,False,sin_servicio_hogar,False,False,False,OFE_021,235.44,36-45,Cusco,True,86.22,495.19,47.98,25.05,111.01,26.48,3,4,29,Digital,Noche,20,Efectivo_Agente
CLI_000138,postpago,53,True,True,OFE_008,True,False,True,OFE_018,126.71,36-45,Lima,True,59.17,636.29,3.36,4.93,73.32,35.47,0,3,37,Digital,Noche,23,Efectivo_Agente
CLI_000139,postpago,52,True,False,sin_servicio_hogar,False,False,False,OFE_020,64.91,65+,La Libertad,True,8.4,171.0,31.89,9.08,88.35,37.95,1,1,9,Digital,Tarde,25,App_MiMovistar
CLI_000140,prepago,103,True,True,OFE_007,False,False,False,OFE_022,261.27,56-65,Cusco,False,64.57,411.99,18.2,19.8,99.09,25.67,0,2,14,Tienda,Manana,22,Efectivo_Agente
CLI_000141,postpago,87,True,False,sin_servicio_hogar,False,False,False,OFE_022,120.1,46-55,Cusco,False,59.28,548.01,22.49,10.95,244.88,31.57,0,2,16,Tienda,Tarde,16,Efectivo_Agente
CLI_000142,postpago,26,True,True,OFE_009,False,False,True,OFE_022,292.93,46-55,Lima,True,80.4,329.97,33.5,17.87,29.46,20.34,6,4,24,Call_In,Tarde,27,Banca_Movil
CLI_000143,postpago,35,True,True,OFE_010,False,False,True,OFE_018,202.64,18-25,Piura,True,69.99,991.9,26.63,15.66,226.98,19.41,3,0,34,Call_Out,Fin_de_semana,23,Efectivo_Agente
CLI_000144,postpago,48,True,True,OFE_007,True,False,True,OFE_020,295.64,26-35,Arequipa,True,43.74,32.63,19.88,8.66,48.75,5.27,2,3,40,Tienda,Tarde,21,Banca_Movil
CLI_000145,prepago,82,True,True,OFE_006,True,False,False,OFE_017,134.18,65+,Lima,True,16.3,566.88,7.3,2.04,295.02,2.67,1,4,44,Call_Out,Tarde,14,Efectivo_Agente
CLI_000146,no_aplica,86,False,True,OFE_010,True,False,False,OFE_010,179.99,46-55,Arequipa,False,0.0,0.0,0.0,0.0,253.35,5.97,6,4,10,Call_In,Noche,-1,App_MiMovistar
CLI_000147,postpago,105,True,False,sin_servicio_hogar,False,False,False,OFE_017,61.84,46-55,Lima,False,46.23,503.87,12.24,23.26,230.41,38.9,1,2,25,Tienda,Manana,25,App_MiMovistar
CLI_000148,postpago,43,True,True,OFE_008,True,False,True,OFE_002,198.61,18-25,Piura,True,51.06,932.72,41.06,9.43,64.6,13.79,2,3,21,Tienda,Manana,21,Efectivo_Agente
CLI_000149,postpago,104,True,False,sin_servicio_hogar,False,False,False,OFE_001,119.06,18-25,La Libertad,True,59.82,464.31,48.89,13.69,207.21,29.05,3,0,45,Digital,Tarde,15,App_MiMovistar
CLI_000150,postpago,49,True,False,sin_servicio_hogar,False,False,False,OFE_005,41.45,65+,Lima,False,31.59,399.54,14.6,6.34,181.86,32.01,3,0,31,Tienda,Noche,21,Efectivo_Agente
CLI_000151,no_aplica,65,False,True,OFE_006,True,False,False,OFE_006,129.5,36-45,Arequipa,False,0.0,0.0,0.0,0.0,135.49,41.5,3,0,6,Digital,Manana,-1,Efectivo_Agente
CLI_000152,postpago,106,True,False,sin_servicio_hogar,False,False,False,OFE_020,110.13,26-35,Lima,True,56.41,538.41,0.29,28.39,172.0,31.19,6,0,2,Tienda,Noche,26,Efectivo_Agente
CLI_000153,prepago,20,True,False,sin_servicio_hogar,False,False,False,OFE_001,202.18,26-35,Cusco,False,49.39,293.34,27.44,17.0,153.49,31.06,5,3,30,Call_Out,Manana,19,Debito_Automatico
CLI_000154,no_aplica,112,False,True,OFE_006,True,False,False,OFE_010,74.4,36-45,Lima,True,0.0,0.0,0.0,0.0,281.05,40.6,0,1,2,Call_Out,Tarde,-1,App_MiMovistar
CLI_000155,postpago,101,True,False,sin_servicio_hogar,False,False,False,OFE_022,203.82,65+,Piura,False,75.1,83.29,31.21,4.37,61.97,44.32,6,2,5,Call_In,Manana,26,Efectivo_Agente
CLI_000156,postpago,108,True,False,sin_servicio_hogar,False,False,False,OFE_017,81.16,36-45,Piura,False,73.47,452.88,34.2,28.5,39.08,33.34,4,2,40,Digital,Tarde,24,Efectivo_Agente
CLI_000157,postpago,75,True,False,sin_servicio_hogar,False,False,False,OFE_019,257.53,46-55,Lima,False,73.05,15.41,21.04,9.11,123.54,19.22,1,3,6,Call_Out,Manana,20,Banca_Movil
CLI_000158,postpago,38,True,False,sin_servicio_hogar,False,False,False,OFE_001,118.69,46-55,Lima,False,2.96,374.56,44.82,12.59,34.74,43.74,4,3,38,Digital,Noche,24,App_MiMovistar
CLI_000159,postpago,57,True,False,sin_servicio_hogar,False,False,False,OFE_017,286.18,46-55,Arequipa,False,34.07,417.74,33.1,2.61,271.73,4.86,4,0,20,Tienda,Tarde,19,App_MiMovistar
CLI_000160,prepago,29,True,False,sin_servicio_hogar,False,False,False,OFE_017,122.82,18-25,Lima,False,66.88,949.6,32.0,29.52,264.22,37.93,6,2,33,Call_Out,Noche,24,App_MiMovistar
CLI_000161,postpago,36,True,True,OFE_015,True,False,True,OFE_020,158.71,65+,La Libertad,True,38.25,494.54,10.41,17.92,264.35,21.69,4,0,31,Call_Out,Noche,20,Efectivo_Agente
CLI_000162,postpago,33,True,True,OFE_012,True,True,False,OFE_012,104.61,56-65,Piura,True,39.18,454.22,30.79,29.98,234.91,10.65,5,3,46,Call_Out,Fin_de_semana,18,Banca_Movil
CLI_000163,postpago,107,True,False,sin_servicio_hogar,False,False,False,OFE_003,246.51,36-45,Lima,True,68.33,476.25,10.43,11.59,250.26,21.39,4,2,46,Call_In,Manana,20,Efectivo_Agente
CLI_000164,postpago,70,True,False,sin_servicio_hogar,False,False,False,OFE_014,262.36,65+,Lima,True,23.74,624.46,13.22,16.54,146.23,44.73,0,3,42,Digital,Fin_de_semana,24,App_MiMovistar
CLI_000165,no_aplica,113,False,True,OFE_008,True,False,False,OFE_006,129.79,46-55,Cusco,False,0.0,0.0,0.0,0.0,178.94,42.02,0,3,8,Digital,Manana,-1,Debito_Automatico
CLI_000166,postpago,39,True,False,sin_servicio_hogar,False,False,False,OFE_019,122.36,36-45,Piura,True,1.03,116.65,22.58,16.26,133.6,0.52,3,0,17,Digital,Noche,20,App_MiMovistar
CLI_000167,postpago,84,True,False,sin_servicio_hogar,False,False,False,OFE_005,179.14,56-65,Piura,False,51.59,534.18,49.14,20.18,253.42,12.2,4,4,49,Call_Out,Manana,27,Banca_Movil
CLI_000168,prepago,27,True,True,OFE_009,True,False,False,OFE_020,245.42,65+,La Libertad,False,68.45,835.86,34.7,0.02,294.8,28.39,5,2,40,Tienda,Noche,20,Debito_Automatico
CLI_000169,postpago,100,True,False,sin_servicio_hogar,False,False,False,OFE_020,264.07,46-55,Piura,True,66.0,812.98,40.05,9.47,270.2,22.47,5,1,31,Tienda,Tarde,26,Efectivo_Agente
CLI_000170,postpago,13,True,False,sin_servicio_hogar,False,False,False,OFE_004,147.66,26-35,Arequipa,False,36.3,695.79,30.84,10.52,47.32,30.92,4,0,12,Digital,Tarde,13,Efectivo_Agente
CLI_000171,postpago,6,True,False,sin_servicio_hogar,False,False,False,OFE_018,191.25,36-45,La Libertad,True,46.47,304.21,24.83,13.55,195.87,15.91,0,2,13,Tienda,Noche,25,App_MiMovistar
CLI_000172,prepago,3,True,True,OFE_011,True,True,False,OFE_011,140.6,36-45,Lima,False,29.33,241.32,26.98,24.03,107.71,26.21,6,0,35,Tienda,Noche,25,Efectivo_Agente
CLI_000173,postpago,39,True,False,sin_servicio_hogar,False,False,False,OFE_003,94.62,65+,Cusco,True,67.7,497.05,3.58,22.1,96.82,0.93,2,4,37,Call_In,Tarde,14,Debito_Automatico
CLI_000174,postpago,34,True,True,OFE_013,True,True,False,OFE_013,170.25,46-55,La Libertad,True,97.52,370.47,32.93,23.65,273.02,28.04,5,2,42,Call_Out,Manana,21,Debito_Automatico
CLI_000175,postpago,15,True,True,OFE_010,True,False,True,OFE_018,296.38,65+,La Libertad,True,15.84,750.23,47.54,5.21,92.63,17.47,4,0,34,Digital,Manana,11,App_MiMovistar
CLI_000176,postpago,103,True,True,OFE_011,True,True,False,OFE_011,148.35,18-25,Piura,True,1.88,190.55,30.3,15.57,243.09,38.11,2,3,48,Digital,Manana,15,Debito_Automatico
CLI_000177,postpago,1,True,True,OFE_011,True,True,False,OFE_011,42.34,36-45,La Libertad,True,88.19,569.04,33.03,11.09,172.22,26.96,4,3,4,Call_In,Tarde,17,Debito_Automatico
CLI_000178,postpago,14,True,False,sin_servicio_hogar,False,False,False,OFE_003,81.34,46-55,La Libertad,True,51.53,85.87,39.75,24.78,101.52,37.71,4,4,45,Call_In,Manana,11,App_MiMovistar
CLI_000179,prepago,102,True,True,OFE_012,True,True,False,OFE_012,242.39,65+,La Libertad,True,86.99,953.48,21.93,15.74,263.65,17.39,1,3,13,Tienda,Manana,26,Efectivo_Agente
CLI_000180,postpago,30,True,True,OFE_009,True,False,True,OFE_005,136.98,46-55,Arequipa,True,71.23,189.9,45.49,4.72,288.73,43.01,0,4,26,Call_Out,Manana,20,Debito_Automatico
CLI_000181,postpago,3,True,True,OFE_007,True,False,True,OFE_022,182.43,56-65,Cusco,True,2.08,215.75,39.57,28.32,247.49,25.13,6,0,8,Call_In,Fin_de_semana,16,Banca_Movil
CLI_000182,postpago,9,True,True,OFE_006,True,False,True,OFE_002,212.11,46-55,Lima,True,51.02,776.94,19.55,23.47,223.54,38.25,6,4,41,Tienda,Manana,23,Efectivo_Agente
CLI_000183,postpago,31,True,False,sin_servicio_hogar,False,False,False,OFE_017,83.37,65+,Arequipa,False,60.79,551.06,2.58,28.31,260.99,16.48,5,1,25,Digital,Manana,15,App_MiMovistar
CLI_000184,postpago,82,True,False,sin_servicio_hogar,False,False,False,OFE_019,78.85,46-55,Lima,True,45.43,937.45,29.53,14.43,232.96,24.82,3,2,28,Digital,Manana,11,Banca_Movil
CLI_000185,postpago,25,True,False,sin_servicio_hogar,False,False,False,OFE_017,140.99,26-35,Lima,False,5.69,265.24,23.2,0.6,147.55,32.37,0,1,21,Call_Out,Manana,15,Efectivo_Agente
CLI_000186,postpago,96,True,True,OFE_010,False,False,True,OFE_022,249.93,46-55,Lima,True,72.42,999.75,18.52,29.13,82.06,5.94,0,4,1,Digital,Noche,24,Banca_Movil
CLI_000187,no_aplica,51,False,True,OFE_008,True,False,False,OFE_010,208.25,26-35,La Libertad,False,0.0,0.0,0.0,0.0,236.61,6.39,1,0,41,Tienda,Manana,-1,Efectivo_Agente
CLI_000188,postpago,21,True,False,sin_servicio_hogar,False,False,False,OFE_001,293.21,36-45,Lima,True,81.17,868.84,4.44,16.87,65.86,1.43,4,0,21,Call_In,Manana,29,Banca_Movil
CLI_000189,postpago,39,True,False,sin_servicio_hogar,False,False,False,OFE_003,140.98,36-45,Lima,True,20.51,699.1,11.03,20.97,221.47,28.55,5,0,24,Call_Out,Manana,17,App_MiMovistar
CLI_000190,postpago,69,True,True,OFE_006,True,False,True,OFE_001,132.19,36-45,Cusco,False,42.84,67.07,4.18,28.75,133.44,28.43,4,2,20,Digital,Tarde,16,App_MiMovistar
CLI_000191,postpago,1,True,True,OFE_007,True,False,True,OFE_014,191.1,36-45,Piura,False,21.65,586.48,42.82,11.32,249.75,1.81,3,4,41,Digital,Noche,18,Banca_Movil
CLI_000192,postpago,52,True,True,OFE_012,True,True,False,OFE_012,252.61,36-45,Arequipa,True,27.07,218.26,3.34,18.07,222.92,43.26,6,3,46,Digital,Manana,27,App_MiMovistar
CLI_000193,postpago,32,True,False,sin_servicio_hogar,False,False,False,OFE_001,261.77,65+,Lima,False,23.18,385.43,22.81,13.09,27.02,38.49,5,3,45,Digital,Fin_de_semana,21,App_MiMovistar
CLI_000194,no_aplica,26,False,True,OFE_010,True,False,False,OFE_008,234.81,65+,Piura,True,0.0,0.0,0.0,0.0,90.29,25.37,6,4,15,Tienda,Tarde,-1,Banca_Movil
CLI_000195,postpago,75,True,False,sin_servicio_hogar,False,False,False,OFE_003,104.31,65+,La Libertad,True,36.5,196.47,31.75,7.83,26.01,38.11,1,0,43,Tienda,Noche,25,Debito_Automatico
CLI_000196,no_aplica,43,False,True,OFE_009,True,False,False,OFE_008,246.09,56-65,Cusco,True,0.0,0.0,0.0,0.0,94.27,10.68,6,0,10,Digital,Tarde,-1,App_MiMovistar
CLI_000197,prepago,61,True,False,sin_servicio_hogar,False,False,False,OFE_018,279.87,46-55,Piura,True,58.89,300.5,20.71,23.92,197.33,4.42,2,3,24,Tienda,Noche,20,Efectivo_Agente
CLI_000198,postpago,80,True,True,OFE_008,True,False,True,OFE_017,200.92,56-65,Piura,True,4.93,765.76,9.31,28.26,31.11,10.88,5,3,41,Digital,Noche,13,App_MiMovistar
CLI_000199,postpago,12,True,True,OFE_016,True,False,True,OFE_018,165.8,18-25,La Libertad,True,67.34,517.09,0.55,18.15,74.79,39.4,5,3,40,Digital,Tarde,24,App_MiMovistar
CLI_000200,postpago,39,True,True,OFE_008,True,False,True,OFE_020,167.29,18-25,Lima,True,76.93,761.45,26.99,19.05,294.38,11.09,1,2,47,Digital,Tarde,28,Debito_Automatico
CLI_000201,postpago,4,True,True,OFE_016,True,False,True,OFE_014,121.47,56-65,La Libertad,True,83.77,30.21,35.36,22.89,234.62,23.77,3,3,42,Tienda,Fin_de_semana,24,Debito_Automatico
CLI_000202,postpago,35,True,False,sin_servicio_hogar,False,False,False,OFE_005,208.61,18-25,Piura,False,17.5,739.59,45.86,19.77,36.1,19.47,0,4,47,Call_In,Tarde,29,Debito_Automatico
CLI_000203,postpago,55,True,True,OFE_009,True,False,True,OFE_022,220.02,65+,Piura,True,53.12,287.1,33.42,16.14,175.79,16.83,2,3,25,Call_In,Tarde,22,Banca_Movil
CLI_000204,prepago,51,True,False,sin_servicio_hogar,False,False,False,OFE_003,118.08,46-55,Arequipa,False,68.48,48.26,43.53,18.48,182.96,0.75,4,2,29,Call_Out,Noche,10,Banca_Movil
CLI_000205,postpago,15,True,False,sin_servicio_hogar,False,False,False,OFE_018,246.66,26-35,Lima,False,10.71,452.52,26.27,20.68,288.58,21.08,0,1,30,Call_Out,Fin_de_semana,17,Banca_Movil
CLI_000206,postpago,35,True,False,sin_servicio_hogar,False,False,False,OFE_002,64.39,56-65,Cusco,False,7.15,834.0,5.17,3.76,208.82,14.21,3,4,33,Tienda,Tarde,12,App_MiMovistar
CLI_000207,postpago,72,True,False,sin_servicio_hogar,False,False,False,OFE_002,256.77,65+,Cusco,True,36.37,866.33,8.18,21.19,229.24,32.16,5,1,45,Tienda,Manana,16,Debito_Automatico
CLI_000208,prepago,53,True,False,sin_servicio_hogar,False,False,False,OFE_020,172.79,18-25,Piura,False,32.2,143.16,14.74,18.38,166.67,20.63,6,0,14,Call_Out,Tarde,11,Banca_Movil
CLI_000209,no_aplica,96,False,True,OFE_016,True,False,False,OFE_016,156.41,65+,Piura,True,0.0,0.0,0.0,0.0,289.83,29.56,2,0,27,Digital,Tarde,-1,App_MiMovistar
CLI_000210,prepago,4,True,False,sin_servicio_hogar,False,False,False,OFE_022,231.79,36-45,Lima,True,66.77,712.05,37.3,4.04,32.26,41.21,2,1,43,Call_In,Tarde,28,App_MiMovistar
CLI_000211,postpago,35,True,True,OFE_009,True,False,True,OFE_003,254.77,26-35,Piura,False,13.77,716.27,22.62,27.6,144.51,4.08,3,0,7,Call_In,Manana,14,Efectivo_Agente
CLI_000212,postpago,53,True,False,sin_servicio_hogar,False,False,False,OFE_021,31.82,56-65,Cusco,False,64.74,303.72,35.16,11.8,156.11,9.36,3,2,0,Digital,Tarde,30,Efectivo_Agente
CLI_000213,no_aplica,29,False,True,OFE_008,True,False,False,OFE_007,72.89,36-45,La Libertad,False,0.0,0.0,0.0,0.0,239.96,34.36,5,3,28,Call_In,Fin_de_semana,-1,App_MiMovistar
CLI_000214,postpago,13,True,False,sin_servicio_hogar,False,False,False,OFE_014,141.44,26-35,Piura,False,49.15,935.08,46.38,23.25,251.92,22.15,4,2,12,Digital,Tarde,10,Efectivo_Agente
CLI_000215,prepago,2,True,False,sin_servicio_hogar,False,False,False,OFE_014,229.09,56-65,Arequipa,True,50.42,292.64,10.38,11.75,293.38,29.8,4,2,30,Call_In,Noche,30,Banca_Movil
CLI_000216,no_aplica,102,False,True,OFE_015,True,False,False,OFE_007,296.81,18-25,Arequipa,False,0.0,0.0,0.0,0.0,93.91,20.61,0,3,22,Digital,Manana,-1,Debito_Automatico
CLI_000217,prepago,102,True,False,sin_servicio_hogar,False,False,False,OFE_014,247.67,46-55,Lima,False,90.05,151.06,28.43,10.83,186.18,17.99,0,2,34,Call_Out,Tarde,19,Debito_Automatico
CLI_000218,postpago,14,True,False,sin_servicio_hogar,False,False,False,OFE_002,103.81,65+,La Libertad,True,20.54,536.17,47.3,13.37,68.86,28.15,3,1,8,Call_In,Manana,30,App_MiMovistar
CLI_000219,postpago,82,True,True,OFE_015,True,False,True,OFE_014,21.28,26-35,Lima,True,50.83,29.07,26.04,18.56,37.15,19.95,4,4,45,Call_In,Noche,20,Banca_Movil
CLI_000220,no_aplica,73,False,True,OFE_006,True,False,False,OFE_006,81.62,56-65,Cusco,False,0.0,0.0,0.0,0.0,70.38,7.41,5,3,30,Digital,Noche,-1,Debito_Automatico
CLI_000221,postpago,90,True,True,OFE_010,True,False,True,OFE_005,118.41,18-25,La Libertad,True,1.23,247.0,1.95,16.28,94.75,33.79,1,2,33,Tienda,Noche,13,Efectivo_Agente
CLI_000222,prepago,19,True,False,sin_servicio_hogar,False,False,False,OFE_005,254.13,56-65,Cusco,True,11.4,150.32,47.54,0.81,245.32,30.57,6,0,37,Call_In,Tarde,25,App_MiMovistar
CLI_000223,postpago,23,True,True,OFE_015,False,False,True,OFE_005,174.67,56-65,Piura,True,78.72,713.35,25.04,21.17,207.25,44.63,4,4,16,Digital,Tarde,20,Efectivo_Agente
CLI_000224,no_aplica,38,False,True,OFE_007,True,False,False,OFE_015,36.18,56-65,Lima,True,0.0,0.0,0.0,0.0,171.44,38.17,3,2,38,Tienda,Fin_de_semana,-1,Debito_Automatico
CLI_000225,prepago,73,True,True,OFE_016,True,False,False,OFE_018,56.44,46-55,Lima,False,44.39,370.14,41.98,12.73,279.03,30.66,4,1,7,Tienda,Tarde,16,Banca_Movil
CLI_000226,postpago,20,True,False,sin_servicio_hogar,False,False,False,OFE_003,212.0,65+,La Libertad,False,81.02,509.35,43.33,5.48,129.23,14.77,3,1,28,Digital,Noche,29,Banca_Movil
CLI_000227,postpago,73,True,False,sin_servicio_hogar,False,False,False,OFE_021,277.79,65+,Lima,True,41.82,593.79,2.58,26.43,63.84,26.04,1,0,0,Digital,Tarde,30,Efectivo_Agente
CLI_000228,postpago,57,True,False,sin_servicio_hogar,False,False,False,OFE_014,175.64,46-55,Arequipa,True,64.84,542.81,31.0,0.8,140.77,43.4,5,1,4,Call_In,Tarde,10,Banca_Movil
CLI_000229,postpago,85,True,False,sin_servicio_hogar,False,False,False,OFE_014,164.34,65+,Piura,True,51.37,608.58,3.42,3.95,42.5,20.15,2,4,47,Call_In,Manana,14,Efectivo_Agente
CLI_000230,prepago,71,True,False,sin_servicio_hogar,False,False,False,OFE_018,101.58,36-45,Cusco,True,80.1,237.38,17.54,20.08,260.45,40.19,3,3,43,Call_In,Tarde,26,Banca_Movil
CLI_000231,postpago,83,True,True,OFE_015,True,False,True,OFE_021,226.16,36-45,Lima,True,79.59,325.57,13.79,29.43,99.01,39.58,0,4,12,Digital,Noche,22,Debito_Automatico
CLI_000232,no_aplica,112,False,True,OFE_009,True,False,False,OFE_016,190.01,18-25,Lima,True,0.0,0.0,0.0,0.0,154.08,33.64,4,4,6,Call_Out,Manana,-1,App_MiMovistar
CLI_000233,postpago,81,True,True,OFE_010,False,False,True,OFE_003,112.67,36-45,Piura,True,80.89,816.24,16.22,2.44,167.47,35.19,3,1,5,Tienda,Manana,30,App_MiMovistar
CLI_000234,prepago,5,True,True,OFE_006,True,False,False,OFE_004,155.84,36-45,Lima,True,67.47,776.77,8.07,9.59,33.65,31.5,3,0,29,Call_In,Manana,13,Efectivo_Agente
CLI_000235,postpago,93,True,True,OFE_007,True,False,True,OFE_017,296.56,18-25,Lima,False,33.51,551.68,28.48,21.46,164.31,34.2,1,3,4,Tienda,Tarde,26,App_MiMovistar
CLI_000236,postpago,17,True,False,sin_servicio_hogar,False,False,False,OFE_019,82.83,18-25,Lima,True,17.04,45.18,45.23,29.05,236.96,21.6,3,2,0,Digital,Tarde,22,App_MiMovistar
CLI_000237,prepago,51,True,False,sin_servicio_hogar,False,False,False,OFE_004,275.93,65+,Lima,True,67.17,502.78,40.28,12.13,291.77,43.57,4,1,16,Call_Out,Tarde,12,App_MiMovistar
CLI_000238,no_aplica,100,False,True,OFE_010,True,False,False,OFE_010,218.08,18-25,Lima,False,0.0,0.0,0.0,0.0,49.63,2.9,2,0,11,Digital,Tarde,-1,Efectivo_Agente
CLI_000239,no_aplica,73,False,True,OFE_010,True,False,False,OFE_009,56.82,65+,Arequipa,True,0.0,0.0,0.0,0.0,103.09,14.51,1,3,10,Call_Out,Manana,-1,Efectivo_Agente
CLI_000240,no_aplica,60,False,True,OFE_009,True,False,False,OFE_007,44.57,18-25,Lima,True,0.0,0.0,0.0,0.0,275.29,12.1,2,3,30,Call_Out,Manana,-1,App_MiMovistar
CLI_000241,no_aplica,50,False,True,OFE_006,True,False,False,OFE_010,56.61,36-45,La Libertad,False,0.0,0.0,0.0,0.0,216.09,34.24,6,4,45,Digital,Noche,-1,Banca_Movil
CLI_000242,postpago,113,True,True,OFE_016,True,False,True,OFE_021,51.75,65+,Cusco,False,2.32,43.74,29.84,14.75,236.07,5.43,0,4,4,Tienda,Manana,10,Efectivo_Agente
CLI_000243,postpago,112,True,True,OFE_015,True,False,True,OFE_020,124.13,56-65,Arequipa,False,2.46,21.87,18.83,6.79,40.82,7.0,0,1,47,Tienda,Manana,25,Banca_Movil
CLI_000244,postpago,31,True,True,OFE_006,True,False,True,OFE_022,133.17,56-65,Lima,False,99.17,413.5,32.66,0.41,217.91,10.44,2,1,30,Tienda,Manana,19,Banca_Movil
CLI_000245,postpago,48,True,True,OFE_013,False,True,False,OFE_013,293.73,36-45,Lima,True,18.43,820.45,14.7,21.84,250.2,13.36,1,0,19,Tienda,Tarde,10,App_MiMovistar
CLI_000246,prepago,68,True,False,sin_servicio_hogar,False,False,False,OFE_022,134.02,36-45,La Libertad,True,75.96,361.14,48.08,22.55,217.62,22.71,4,4,0,Tienda,Noche,18,Banca_Movil
CLI_000247,prepago,1,True,True,OFE_006,True,False,False,OFE_005,52.55,26-35,Arequipa,True,34.15,18.41,36.62,8.7,52.38,4.98,5,3,49,Call_In,Noche,24,App_MiMovistar
CLI_000248,no_aplica,56,False,True,OFE_009,True,False,False,OFE_006,62.39,56-65,Piura,False,0.0,0.0,0.0,0.0,172.96,44.63,6,4,36,Call_Out,Noche,-1,Efectivo_Agente
CLI_000249,postpago,19,True,True,OFE_007,True,False,True,OFE_002,279.94,26-35,Arequipa,False,99.65,911.0,27.91,20.36,86.28,7.66,1,2,6,Call_Out,Fin_de_semana,26,Efectivo_Agente
CLI_000250,postpago,27,True,True,OFE_016,True,False,True,OFE_002,202.17,26-35,Lima,False,37.61,773.15,5.54,28.83,68.39,36.98,5,1,34,Tienda,Fin_de_semana,15,App_MiMovistar
CLI_000251,prepago,72,True,False,sin_servicio_hogar,False,False,False,OFE_002,292.7,56-65,Arequipa,False,73.31,181.33,45.3,2.22,65.08,11.01,6,4,29,Call_Out,Manana,12,Banca_Movil
CLI_000252,postpago,20,True,True,OFE_015,True,False,True,OFE_020,58.44,56-65,La Libertad,True,38.48,572.87,16.12,15.53,193.98,31.92,1,3,30,Tienda,Tarde,26,Efectivo_Agente
CLI_000253,postpago,111,True,True,OFE_007,True,False,True,OFE_021,190.77,26-35,Arequipa,True,98.7,960.66,29.17,15.35,118.53,27.17,1,2,15,Digital,Tarde,15,Banca_Movil
CLI_000254,prepago,115,True,False,sin_servicio_hogar,False,False,False,OFE_004,281.01,36-45,Cusco,True,96.24,857.34,47.79,12.09,31.1,39.69,2,1,6,Digital,Tarde,10,App_MiMovistar
CLI_000255,postpago,26,True,True,OFE_011,True,True,False,OFE_011,73.22,36-45,La Libertad,False,41.55,840.62,17.1,19.81,109.08,11.87,6,1,20,Tienda,Manana,17,Debito_Automatico
CLI_000256,postpago,34,True,True,OFE_006,False,False,True,OFE_021,237.3,36-45,Lima,True,17.58,698.23,0.44,2.46,21.59,9.82,1,4,21,Call_Out,Tarde,11,App_MiMovistar
CLI_000257,postpago,83,True,False,sin_servicio_hogar,False,False,False,OFE_002,238.36,65+,La Libertad,False,40.62,704.95,44.03,20.6,66.92,4.72,4,1,17,Digital,Noche,19,App_MiMovistar
CLI_000258,postpago,77,True,False,sin_servicio_hogar,False,False,False,OFE_019,91.2,65+,Cusco,True,96.61,185.89,46.03,9.14,70.25,8.0,6,2,17,Call_Out,Manana,24,Efectivo_Agente
CLI_000259,postpago,98,True,True,OFE_009,False,False,True,OFE_005,283.19,26-35,Lima,False,68.82,814.89,43.88,7.75,152.56,27.26,1,2,27,Call_Out,Noche,19,App_MiMovistar
CLI_000260,no_aplica,97,False,True,OFE_009,True,False,False,OFE_009,82.46,65+,Arequipa,True,0.0,0.0,0.0,0.0,109.29,19.59,4,0,4,Tienda,Manana,-1,App_MiMovistar
CLI_000261,postpago,78,True,True,OFE_009,True,False,True,OFE_019,50.81,36-45,Cusco,True,43.95,704.28,4.68,22.32,248.98,9.21,2,4,6,Call_In,Fin_de_semana,10,App_MiMovistar
