cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente,provincia,id_provincia,id_departamento
CLI_095800,postpago,17,True,False,sin_servicio_hogar,False,False,False,OFE_014,243.73,56-65,Lima,True,28.0,570.04,11.58,8.61,176.04,20.6,3,2,26,Tienda,Manana,16,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_089405,postpago,5,True,True,OFE_016,True,False,True,OFE_014,178.37,46-55,Lima,True,97.39,855.72,9.34,12.87,216.29,7.53,3,4,14,Tienda,Tarde,21,Debito_Automatico,Barranca,BARRANCA,LIMA
CLI_055224,postpago,76,True,False,sin_servicio_hogar,False,False,False,OFE_003,27.02,18-25,La Libertad,True,88.54,320.38,15.39,0.98,148.08,7.99,6,1,5,Call_In,Manana,28,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_073646,postpago,27,True,True,OFE_016,True,False,True,OFE_002,145.44,56-65,Lima,True,41.37,89.57,30.96,21.37,20.59,23.42,6,3,40,Call_Out,Noche,17,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_066294,postpago,83,True,False,sin_servicio_hogar,False,False,False,OFE_001,275.68,36-45,Lima,True,25.05,440.36,10.07,4.57,218.28,17.1,5,1,10,Tienda,Manana,12,Efectivo_Agente,Lima,LIMA,LIMA
CLI_065540,prepago,84,True,False,sin_servicio_hogar,False,False,False,OFE_014,233.27,46-55,La Libertad,True,32.21,730.09,0.2,5.91,148.73,32.34,5,3,5,Call_Out,Tarde,12,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_028111,prepago,78,True,True,OFE_009,True,False,False,OFE_018,30.21,65+,La Libertad,True,42.74,227.9,27.77,3.05,120.08,43.7,3,4,42,Call_Out,Fin_de_semana,24,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_041929,no_aplica,2,False,True,OFE_007,True,False,False,OFE_016,164.99,65+,La Libertad,True,0.0,0.0,0.0,0.0,67.54,38.42,6,0,27,Call_In,Noche,-1,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_086547,postpago,51,True,True,OFE_011,True,True,False,OFE_011,113.59,36-45,Lima,True,89.48,74.27,1.12,5.29,228.93,10.18,1,1,15,Call_In,Fin_de_semana,25,Efectivo_Agente,Lima,LIMA,LIMA
CLI_082586,postpago,46,True,False,sin_servicio_hogar,False,False,False,OFE_022,180.33,65+,Lima,True,90.46,361.11,15.16,27.65,25.48,41.16,0,4,6,Tienda,Noche,18,App_MiMovistar,Lima,LIMA,LIMA
CLI_038604,prepago,50,True,True,OFE_006,True,False,False,OFE_017,211.1,56-65,Arequipa,False,2.06,51.57,0.85,23.76,213.1,11.19,0,3,5,Call_Out,Manana,12,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_091658,postpago,70,True,False,sin_servicio_hogar,False,False,False,OFE_002,72.96,26-35,Cusco,True,97.25,645.94,10.97,5.32,223.58,20.81,5,3,49,Call_Out,Tarde,26,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_062787,prepago,112,True,False,sin_servicio_hogar,False,False,False,OFE_001,204.89,18-25,Piura,True,26.9,856.28,25.75,24.79,210.37,37.3,0,1,35,Call_Out,Tarde,16,Efectivo_Agente,Talara,TALARA,PIURA
CLI_084341,postpago,34,True,True,OFE_007,True,False,True,OFE_001,223.96,36-45,Lima,False,30.74,512.15,18.11,3.76,140.66,20.19,3,1,36,Call_In,Tarde,25,App_MiMovistar,Lima,LIMA,LIMA
CLI_039875,prepago,68,True,True,OFE_007,False,False,False,OFE_020,74.08,46-55,Lima,False,51.4,519.17,5.72,5.67,253.01,27.63,1,4,16,Call_In,Tarde,18,Efectivo_Agente,Lima,LIMA,LIMA
CLI_078469,postpago,29,True,True,OFE_015,True,False,True,OFE_018,148.53,36-45,Lima,True,18.97,582.55,4.4,19.83,249.87,4.34,0,3,18,Tienda,Manana,16,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_031632,no_aplica,89,False,True,OFE_007,True,False,False,OFE_008,144.22,65+,Arequipa,False,0.0,0.0,0.0,0.0,267.52,15.6,2,2,7,Call_Out,Fin_de_semana,-1,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_014953,prepago,117,True,True,OFE_016,True,False,False,OFE_005,119.22,56-65,Arequipa,True,70.59,906.57,40.43,11.6,230.55,20.14,5,0,8,Call_In,Tarde,25,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_039332,prepago,94,True,True,OFE_013,True,True,False,OFE_013,240.34,65+,Arequipa,True,95.28,143.89,11.46,8.21,253.39,39.69,1,2,30,Digital,Fin_de_semana,14,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_048588,postpago,97,True,True,OFE_006,True,False,True,OFE_021,84.66,18-25,Piura,False,93.73,149.11,37.97,23.88,234.54,35.87,4,0,16,Digital,Manana,10,App_MiMovistar,Piura,PIURA,PIURA
CLI_083595,prepago,24,True,True,OFE_010,True,False,False,OFE_002,232.2,46-55,Lima,True,87.33,737.7,31.71,5.75,27.01,11.26,1,1,12,Digital,Noche,24,Debito_Automatico,Lima,LIMA,LIMA
CLI_041488,postpago,114,True,False,sin_servicio_hogar,False,False,False,OFE_014,294.05,65+,Arequipa,True,92.96,840.21,46.06,22.38,177.63,15.01,3,4,6,Tienda,Noche,21,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_039628,no_aplica,68,False,True,OFE_015,False,False,False,OFE_016,133.98,18-25,Arequipa,True,0.0,0.0,0.0,0.0,96.7,23.63,3,3,46,Tienda,Tarde,-1,Banca_Movil,Camana,CAMANA,AREQUIPA
CLI_087895,postpago,44,True,False,sin_servicio_hogar,False,False,False,OFE_021,80.37,26-35,Lima,True,15.54,301.29,36.85,11.11,274.71,34.84,3,2,1,Digital,Noche,18,Efectivo_Agente,Lima,LIMA,LIMA
CLI_026304,postpago,57,True,False,sin_servicio_hogar,False,False,False,OFE_021,136.24,65+,Arequipa,False,97.85,771.92,3.16,7.16,189.61,22.97,3,0,38,Call_In,Noche,17,Debito_Automatico,Islay,ISLAY,AREQUIPA
CLI_067404,postpago,72,True,True,OFE_010,True,False,True,OFE_014,85.25,18-25,Cusco,False,10.82,948.03,49.9,13.2,109.25,7.96,0,1,22,Tienda,Fin_de_semana,13,Debito_Automatico,Canchis,CANCHIS,CUSCO
CLI_098085,postpago,111,True,True,OFE_009,True,False,True,OFE_022,198.99,26-35,Piura,True,29.93,79.32,10.83,13.13,215.78,22.25,6,2,8,Call_Out,Tarde,11,Efectivo_Agente,Piura,PIURA,PIURA
CLI_095602,postpago,65,True,True,OFE_008,True,False,True,OFE_004,29.61,18-25,Arequipa,False,13.31,924.92,10.3,8.28,55.04,17.31,6,3,17,Tienda,Tarde,17,App_MiMovistar,Camana,CAMANA,AREQUIPA
CLI_005020,prepago,68,True,False,sin_servicio_hogar,False,False,False,OFE_019,36.0,56-65,Lima,True,64.13,236.26,21.57,14.95,211.04,10.04,0,1,18,Digital,Tarde,20,Efectivo_Agente,Lima,LIMA,LIMA
CLI_005224,postpago,42,True,True,OFE_015,True,False,True,OFE_005,53.58,36-45,Lima,False,64.75,36.3,23.05,29.21,81.45,37.51,1,2,29,Digital,Manana,13,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_015781,postpago,119,True,False,sin_servicio_hogar,False,False,False,OFE_003,27.64,56-65,Piura,False,33.8,463.53,26.01,0.71,195.28,35.33,6,3,38,Call_In,Noche,23,Efectivo_Agente,Piura,PIURA,PIURA
CLI_045557,postpago,68,True,False,sin_servicio_hogar,False,False,False,OFE_005,116.94,36-45,Arequipa,True,28.87,754.66,40.07,25.39,63.14,8.53,0,2,23,Tienda,Manana,16,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_012897,no_aplica,116,False,True,OFE_009,True,False,False,OFE_015,184.05,36-45,Cusco,False,0.0,0.0,0.0,0.0,240.85,39.09,3,2,40,Call_Out,Manana,-1,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_034305,prepago,110,True,False,sin_servicio_hogar,False,False,False,OFE_018,87.54,26-35,Lima,True,50.76,0.9,3.87,10.63,221.43,28.66,4,1,30,Digital,Manana,25,Efectivo_Agente,Huarochiri,HUAROCHIRI,LIMA
CLI_093323,postpago,40,True,False,sin_servicio_hogar,False,False,False,OFE_004,99.98,65+,Piura,False,34.75,513.03,45.8,22.02,192.09,17.42,5,2,41,Tienda,Tarde,26,App_MiMovistar,Talara,TALARA,PIURA
CLI_005325,no_aplica,108,False,True,OFE_009,True,False,False,OFE_016,259.78,65+,Arequipa,False,0.0,0.0,0.0,0.0,55.97,0.83,3,4,30,Digital,Fin_de_semana,-1,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_052926,prepago,12,True,True,OFE_013,True,True,False,OFE_013,189.33,18-25,Lima,False,65.48,959.0,36.4,29.09,183.87,13.05,4,0,7,Call_Out,Manana,16,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_062865,prepago,41,True,True,OFE_007,True,False,False,OFE_001,287.53,18-25,Lima,True,89.54,572.28,11.59,6.38,216.48,33.98,2,2,20,Tienda,Tarde,11,App_MiMovistar,Yauyos,YAUYOS,LIMA
CLI_008019,prepago,45,True,False,sin_servicio_hogar,False,False,False,OFE_004,265.89,65+,Cusco,True,32.41,44.35,47.29,5.09,200.17,27.91,2,0,23,Digital,Tarde,24,Banca_Movil,Urubamba,URUBAMBA,CUSCO
CLI_082945,postpago,113,True,False,sin_servicio_hogar,False,False,False,OFE_019,31.95,56-65,Arequipa,False,76.29,51.11,4.55,27.6,104.66,37.84,1,1,20,Call_Out,Tarde,29,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_090377,prepago,39,True,False,sin_servicio_hogar,False,False,False,OFE_003,22.27,65+,La Libertad,True,5.12,575.93,42.3,19.1,170.21,3.59,2,0,0,Tienda,Manana,17,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_041721,postpago,10,True,False,sin_servicio_hogar,False,False,False,OFE_020,139.38,65+,Arequipa,True,76.55,950.49,24.68,10.73,42.57,43.63,4,0,3,Call_Out,Noche,15,Banca_Movil,Islay,ISLAY,AREQUIPA
CLI_000867,postpago,42,True,True,OFE_016,True,False,True,OFE_003,193.56,26-35,Lima,False,95.18,838.1,8.31,12.14,233.12,39.45,6,4,19,Tienda,Manana,23,Efectivo_Agente,Huaura,HUAURA,LIMA
CLI_098444,postpago,36,True,True,OFE_010,True,False,True,OFE_021,245.58,36-45,Arequipa,False,20.62,247.63,7.4,27.59,212.87,32.71,0,4,31,Call_Out,Manana,16,Banca_Movil,Caylloma,CAYLLOMA,AREQUIPA
CLI_083040,prepago,29,True,True,OFE_015,True,False,False,OFE_020,111.8,65+,La Libertad,False,42.16,596.28,23.84,27.46,236.33,24.24,1,4,3,Call_Out,Fin_de_semana,14,App_MiMovistar,Pacasmayo,PACASMAYO,LA_LIBERTAD
CLI_013925,postpago,36,True,False,sin_servicio_hogar,False,False,False,OFE_005,236.73,18-25,Cusco,False,21.61,126.86,42.38,4.99,253.48,29.75,5,0,45,Call_In,Manana,26,Debito_Automatico,Quispicanchi,QUISPICANCHI,CUSCO
CLI_079893,prepago,100,True,True,OFE_009,True,False,False,OFE_017,43.52,46-55,Lima,True,10.13,608.74,0.07,1.9,162.49,13.06,0,1,11,Tienda,Tarde,16,Debito_Automatico,Huarochiri,HUAROCHIRI,LIMA
CLI_031184,postpago,78,True,True,OFE_006,True,False,True,OFE_019,30.11,65+,La Libertad,False,99.91,336.92,3.49,20.07,255.67,39.5,4,1,48,Tienda,Noche,19,Banca_Movil,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_013800,postpago,66,True,True,OFE_008,True,False,True,OFE_020,176.88,26-35,Piura,False,27.76,985.97,15.78,29.78,255.5,1.2,6,2,23,Digital,Manana,14,App_MiMovistar,Piura,PIURA,PIURA
CLI_040989,no_aplica,4,False,True,OFE_010,True,False,False,OFE_010,52.08,18-25,Lima,False,0.0,0.0,0.0,0.0,137.99,15.84,5,3,15,Call_Out,Manana,-1,Efectivo_Agente,Huarochiri,HUAROCHIRI,LIMA
CLI_066734,postpago,86,True,True,OFE_008,True,False,True,OFE_003,217.34,65+,Arequipa,False,28.3,93.85,37.29,29.44,118.29,38.59,5,0,45,Tienda,Fin_de_semana,25,App_MiMovistar,Caylloma,CAYLLOMA,AREQUIPA
CLI_078331,postpago,74,True,True,OFE_008,True,False,True,OFE_005,258.62,26-35,Arequipa,False,28.08,567.73,44.85,7.4,238.18,12.8,3,3,7,Tienda,Noche,26,Efectivo_Agente,Islay,ISLAY,AREQUIPA
CLI_024379,postpago,102,True,True,OFE_009,True,False,True,OFE_001,173.1,18-25,Lima,False,68.16,195.46,12.97,16.49,91.85,3.54,4,0,17,Call_Out,Tarde,15,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_023415,postpago,32,True,False,sin_servicio_hogar,False,False,False,OFE_004,201.89,56-65,Cusco,True,52.4,9.69,29.66,5.49,274.01,43.06,1,2,45,Call_In,Fin_de_semana,27,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_097560,postpago,116,True,False,sin_servicio_hogar,False,False,False,OFE_020,40.49,18-25,Lima,True,79.09,670.07,48.78,26.31,289.19,11.74,2,3,45,Call_In,Tarde,21,Debito_Automatico,Huarochiri,HUAROCHIRI,LIMA
CLI_022993,prepago,77,True,True,OFE_006,True,False,False,OFE_002,47.4,56-65,Piura,True,51.06,896.66,4.18,4.15,261.13,11.14,4,4,6,Digital,Noche,24,Efectivo_Agente,Talara,TALARA,PIURA
CLI_003232,postpago,37,True,False,sin_servicio_hogar,False,False,False,OFE_002,35.49,26-35,Cusco,True,99.1,347.21,31.3,10.44,146.54,34.58,0,1,27,Tienda,Noche,10,Debito_Automatico,Quispicanchi,QUISPICANCHI,CUSCO
CLI_041996,postpago,25,True,True,OFE_006,True,False,True,OFE_014,28.84,46-55,Piura,True,54.01,447.0,47.34,10.8,61.01,3.11,6,0,11,Digital,Noche,23,Banca_Movil,Talara,TALARA,PIURA
CLI_049188,no_aplica,73,False,True,OFE_016,True,False,False,OFE_008,252.96,18-25,Arequipa,False,0.0,0.0,0.0,0.0,33.1,16.54,1,0,15,Call_Out,Noche,-1,Efectivo_Agente,Islay,ISLAY,AREQUIPA
CLI_022515,prepago,86,True,False,sin_servicio_hogar,False,False,False,OFE_018,205.62,46-55,Lima,True,1.68,356.96,45.51,4.85,126.55,15.62,5,4,26,Digital,Noche,10,App_MiMovistar,Lima,LIMA,LIMA
CLI_021326,postpago,50,True,True,OFE_006,True,False,True,OFE_019,168.74,26-35,Lima,False,89.34,794.35,15.7,26.19,70.6,35.67,2,0,45,Digital,Tarde,11,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_086234,postpago,105,True,False,sin_servicio_hogar,False,False,False,OFE_002,25.72,65+,Arequipa,False,9.14,965.85,43.17,12.18,135.59,24.87,0,4,27,Call_Out,Fin_de_semana,11,Banca_Movil,Islay,ISLAY,AREQUIPA
CLI_088127,prepago,99,True,True,OFE_015,True,False,False,OFE_004,63.76,65+,La Libertad,True,1.03,670.2,7.55,8.2,181.42,44.74,6,2,47,Call_In,Tarde,26,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_029824,postpago,97,True,True,OFE_009,False,False,True,OFE_001,30.71,26-35,Lima,True,34.08,865.54,47.5,25.5,182.81,3.45,4,1,8,Tienda,Noche,15,Banca_Movil,Huarochiri,HUAROCHIRI,LIMA
CLI_092485,postpago,37,True,True,OFE_011,True,True,False,OFE_011,110.47,18-25,Lima,True,37.67,21.35,20.68,24.15,246.82,10.66,3,4,3,Digital,Tarde,25,Efectivo_Agente,Lima,LIMA,LIMA
CLI_068425,postpago,92,True,True,OFE_016,True,False,True,OFE_017,187.79,26-35,La Libertad,False,55.66,52.81,16.13,14.74,246.45,24.82,1,1,27,Call_In,Manana,13,Debito_Automatico,Pataz,PATAZ,LA_LIBERTAD
CLI_064484,postpago,61,True,True,OFE_015,True,False,True,OFE_002,71.13,65+,Piura,False,50.97,270.56,38.24,8.38,248.76,43.31,5,4,32,Call_Out,Manana,19,Banca_Movil,Talara,TALARA,PIURA
CLI_051020,postpago,13,True,False,sin_servicio_hogar,False,False,False,OFE_001,68.19,65+,La Libertad,True,27.24,860.3,2.09,16.1,242.28,5.93,3,4,8,Tienda,Noche,27,Efectivo_Agente,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_026754,postpago,25,True,False,sin_servicio_hogar,False,False,False,OFE_022,108.26,65+,Lima,False,14.38,827.5,19.27,25.91,106.28,15.02,1,1,45,Call_Out,Manana,30,App_MiMovistar,Cañete,CAÑETE,LIMA
CLI_049964,postpago,39,True,True,OFE_012,True,True,False,OFE_012,194.99,36-45,Lima,True,17.34,629.84,23.3,10.18,132.1,29.49,5,1,26,Tienda,Manana,23,App_MiMovistar,Lima,LIMA,LIMA
CLI_042732,postpago,27,True,False,sin_servicio_hogar,False,False,False,OFE_021,65.67,56-65,Piura,False,97.88,635.02,31.1,19.26,280.95,37.27,6,1,26,Tienda,Tarde,18,Efectivo_Agente,Sullana,SULLANA,PIURA
CLI_029057,postpago,57,True,True,OFE_009,True,False,True,OFE_019,147.83,65+,Lima,False,13.3,533.36,19.36,28.35,265.23,17.78,6,1,49,Digital,Tarde,20,App_MiMovistar,Huaura,HUAURA,LIMA
CLI_055318,no_aplica,11,False,True,OFE_008,True,False,False,OFE_007,74.39,46-55,Arequipa,True,0.0,0.0,0.0,0.0,174.98,6.41,0,1,42,Digital,Manana,-1,Efectivo_Agente,Caylloma,CAYLLOMA,AREQUIPA
CLI_035497,postpago,112,True,True,OFE_006,True,False,True,OFE_017,192.69,36-45,La Libertad,False,65.86,636.1,20.45,7.58,226.29,14.47,6,0,44,Call_In,Tarde,13,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_056338,postpago,105,True,False,sin_servicio_hogar,False,False,False,OFE_021,71.55,46-55,Arequipa,True,73.57,188.02,9.41,29.08,107.53,4.04,5,2,29,Tienda,Noche,23,Banca_Movil,Camana,CAMANA,AREQUIPA
CLI_079278,postpago,26,True,False,sin_servicio_hogar,False,False,False,OFE_018,92.83,26-35,Lima,False,37.82,242.59,22.93,20.41,141.0,27.62,2,3,37,Call_In,Noche,15,Banca_Movil,Yauyos,YAUYOS,LIMA
CLI_005465,no_aplica,21,False,True,OFE_006,True,False,False,OFE_016,192.19,18-25,Arequipa,True,0.0,0.0,0.0,0.0,109.22,12.08,5,1,40,Call_In,Tarde,-1,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_070156,postpago,8,True,True,OFE_016,True,False,True,OFE_003,53.73,18-25,Piura,False,66.67,318.8,2.14,3.94,146.23,32.82,0,1,42,Digital,Manana,10,Efectivo_Agente,Ayabaca,AYABACA,PIURA
CLI_070670,postpago,40,True,True,OFE_016,True,False,True,OFE_003,154.46,46-55,Lima,False,28.22,114.19,24.43,3.12,228.07,43.06,3,2,21,Call_Out,Tarde,14,Efectivo_Agente,Lima,LIMA,LIMA
CLI_056014,prepago,82,True,False,sin_servicio_hogar,False,False,False,OFE_020,222.5,56-65,Arequipa,False,32.12,943.23,18.09,22.21,244.72,12.56,0,3,9,Tienda,Noche,28,Banca_Movil,Camana,CAMANA,AREQUIPA
CLI_012086,postpago,27,True,False,sin_servicio_hogar,False,False,False,OFE_017,227.99,18-25,Lima,True,41.09,544.39,49.79,4.24,118.12,39.55,1,3,29,Call_Out,Noche,29,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_056819,no_aplica,34,False,True,OFE_010,True,False,False,OFE_008,107.96,36-45,Piura,False,0.0,0.0,0.0,0.0,59.08,10.02,5,4,47,Tienda,Manana,-1,Efectivo_Agente,Morropon,MORROPON,PIURA
CLI_020001,postpago,42,True,False,sin_servicio_hogar,False,False,False,OFE_003,55.27,46-55,Piura,False,13.61,232.86,42.35,19.24,241.17,1.37,5,2,9,Tienda,Tarde,10,Efectivo_Agente,Morropon,MORROPON,PIURA
CLI_069067,postpago,101,True,False,sin_servicio_hogar,False,False,False,OFE_022,279.46,65+,Arequipa,False,72.19,169.1,22.01,20.11,88.5,38.45,6,4,31,Call_In,Tarde,11,Debito_Automatico,Arequipa,AREQUIPA,AREQUIPA
CLI_050453,postpago,65,True,True,OFE_013,True,True,False,OFE_013,268.16,26-35,Cusco,True,18.36,651.89,26.06,1.76,162.31,34.2,6,0,43,Tienda,Manana,21,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_090710,postpago,84,True,False,sin_servicio_hogar,False,False,False,OFE_017,49.24,26-35,Lima,False,71.38,859.57,28.14,14.64,90.48,3.26,4,3,2,Digital,Manana,15,App_MiMovistar,Lima,LIMA,LIMA
CLI_052885,prepago,73,True,False,sin_servicio_hogar,False,False,False,OFE_003,288.23,18-25,Cusco,False,71.06,220.89,45.76,9.74,110.26,15.54,1,0,1,Call_Out,Tarde,14,Banca_Movil,Cusco,CUSCO,CUSCO
CLI_030964,postpago,59,True,True,OFE_016,True,False,True,OFE_004,112.24,36-45,Piura,False,34.2,141.35,30.7,2.89,130.08,5.71,0,2,38,Tienda,Tarde,24,Efectivo_Agente,Sullana,SULLANA,PIURA
CLI_034574,prepago,70,True,True,OFE_009,True,False,False,OFE_002,116.57,56-65,Lima,True,85.12,376.94,23.42,20.85,65.87,1.29,3,4,17,Call_In,Tarde,19,Efectivo_Agente,Lima,LIMA,LIMA
CLI_015295,postpago,10,True,True,OFE_009,True,False,True,OFE_018,59.52,46-55,Lima,True,85.53,49.99,8.94,28.15,108.34,43.25,1,3,46,Call_In,Tarde,18,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_027919,postpago,8,True,True,OFE_009,True,False,True,OFE_019,60.51,18-25,Cusco,True,23.29,473.28,17.01,14.82,178.17,6.09,2,0,30,Call_Out,Manana,19,Debito_Automatico,Cusco,CUSCO,CUSCO
CLI_046121,postpago,27,True,True,OFE_015,True,False,True,OFE_022,36.92,26-35,Lima,True,57.67,440.1,31.79,11.18,201.76,26.41,6,1,22,Tienda,Noche,29,App_MiMovistar,Lima,LIMA,LIMA
CLI_035074,no_aplica,27,False,True,OFE_007,True,False,False,OFE_015,235.57,26-35,Lima,True,0.0,0.0,0.0,0.0,53.28,17.49,1,1,8,Call_In,Fin_de_semana,-1,App_MiMovistar,Cañete,CAÑETE,LIMA
CLI_010551,postpago,64,True,True,OFE_010,True,False,True,OFE_018,212.49,26-35,Lima,True,3.86,253.48,16.54,8.28,107.57,43.95,0,3,31,Tienda,Manana,25,Efectivo_Agente,Lima,LIMA,LIMA
CLI_091128,prepago,7,True,True,OFE_009,True,False,False,OFE_005,78.84,65+,Lima,True,5.9,773.14,17.26,1.93,21.65,19.92,0,3,25,Tienda,Tarde,30,App_MiMovistar,Barranca,BARRANCA,LIMA
CLI_000691,prepago,11,True,False,sin_servicio_hogar,False,False,False,OFE_018,269.9,56-65,Lima,True,87.08,800.5,1.65,11.64,178.15,10.07,0,3,8,Tienda,Noche,26,App_MiMovistar,Lima,LIMA,LIMA
CLI_077730,no_aplica,60,False,True,OFE_008,True,False,False,OFE_015,80.64,18-25,Cusco,True,0.0,0.0,0.0,0.0,106.56,16.33,5,2,22,Tienda,Manana,-1,Efectivo_Agente,Quispicanchi,QUISPICANCHI,CUSCO
CLI_036097,postpago,37,True,True,OFE_007,True,False,True,OFE_019,298.34,56-65,Lima,False,76.88,831.2,33.17,27.64,66.32,16.84,2,0,33,Tienda,Tarde,18,App_MiMovistar,Lima,LIMA,LIMA
CLI_065352,postpago,48,True,True,OFE_007,True,False,True,OFE_018,212.12,26-35,La Libertad,True,81.71,438.16,39.76,25.37,133.88,42.27,4,0,22,Call_Out,Manana,25,App_MiMovistar,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_011041,postpago,82,True,True,OFE_009,True,False,True,OFE_014,132.57,56-65,Lima,False,2.62,559.29,19.21,23.09,182.64,28.54,3,4,46,Digital,Manana,22,App_MiMovistar,Lima,LIMA,LIMA
CLI_004222,postpago,44,True,False,sin_servicio_hogar,False,False,False,OFE_021,29.62,56-65,Arequipa,True,16.49,408.25,44.87,1.82,41.75,23.99,2,2,0,Call_In,Tarde,26,Debito_Automatico,Islay,ISLAY,AREQUIPA
CLI_000822,postpago,88,True,True,OFE_006,True,False,True,OFE_014,251.91,46-55,Arequipa,False,86.94,2.19,18.38,25.1,116.46,40.68,3,4,31,Call_Out,Manana,13,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_038129,postpago,38,True,True,OFE_007,True,False,True,OFE_004,214.99,65+,Lima,True,74.64,279.51,3.26,10.57,73.45,4.21,3,1,46,Digital,Tarde,14,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_089152,postpago,99,True,True,OFE_011,True,True,False,OFE_011,38.25,18-25,Lima,True,65.69,898.12,42.28,26.79,80.98,7.92,4,0,4,Call_In,Tarde,22,Banca_Movil,Yauyos,YAUYOS,LIMA
CLI_029232,postpago,79,True,True,OFE_009,True,False,True,OFE_022,63.04,46-55,Cusco,True,77.84,795.7,16.11,20.81,216.92,36.8,0,1,23,Call_In,Noche,27,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_050557,postpago,41,True,False,sin_servicio_hogar,False,False,False,OFE_004,70.61,46-55,Piura,False,60.72,465.56,24.47,4.65,255.67,10.96,5,1,42,Call_In,Noche,11,App_MiMovistar,Piura,PIURA,PIURA
CLI_033685,postpago,41,True,False,sin_servicio_hogar,False,False,False,OFE_003,294.7,36-45,Lima,True,83.5,202.05,14.23,16.87,265.42,22.66,2,2,9,Tienda,Manana,13,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_058754,prepago,105,True,True,OFE_010,True,False,False,OFE_022,127.84,65+,Arequipa,True,72.88,571.77,9.48,12.63,238.52,37.89,0,1,17,Tienda,Manana,13,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_027023,postpago,109,True,True,OFE_006,True,False,True,OFE_005,291.67,36-45,Piura,False,22.12,216.21,16.67,19.79,22.54,27.45,5,3,47,Call_In,Manana,25,Efectivo_Agente,Piura,PIURA,PIURA
CLI_036906,postpago,109,True,False,sin_servicio_hogar,False,False,False,OFE_001,282.65,65+,La Libertad,False,72.42,583.87,21.36,19.14,129.2,31.21,2,0,19,Call_In,Noche,24,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_000271,prepago,38,True,True,OFE_016,True,False,False,OFE_021,90.44,18-25,La Libertad,True,61.09,929.18,1.14,20.67,294.78,12.72,6,0,16,Call_Out,Manana,24,Banca_Movil,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_008867,no_aplica,24,False,True,OFE_015,True,False,False,OFE_007,185.78,36-45,Cusco,False,0.0,0.0,0.0,0.0,244.74,17.77,6,3,39,Digital,Tarde,-1,App_MiMovistar,Canchis,CANCHIS,CUSCO
