ofrecimiento_id,cliente_id,oferta_id,fecha,canal,resultado,motivo_rechazo,es_rebate,contactabilidad,medio_probatorio,tipo_cliente,antiguedad_meses,elegible_mt,es_movistar_total,nombre_oferta,tipo_oferta,oferta_es_mt,duracion_interaccion_segundos
OFR_0000155,CLI_032261,OFE_010,2026-04-11,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,107,False,False,Plan Hogar Premium 10,plan_hogar,False,17
OFR_0000156,CLI_032261,OFE_011,2026-01-09,Call_In,aceptada,no_aplica,False,contactado,audio_llamada,postpago,107,False,False,Movistar Total Premium 11,movistar_total,True,451
OFR_0000157,CLI_082200,OFE_010,2026-05-10,Tienda,rechazada,no_necesita,False,contactado,audio_llamada,postpago,11,False,False,Plan Hogar Premium 10,plan_hogar,False,69
OFR_0000158,CLI_082200,OFE_005,2026-04-12,Tienda,rechazada,no_confia,False,contactado,chat_log,postpago,11,False,False,Plan Movil Premium 5,plan_movil,False,84
OFR_0000159,CLI_036291,OFE_022,2026-05-18,Digital,rechazada,otro,False,contactado,audio_llamada,postpago,92,False,False,Paquete Adicional Básico 22,paquete_adicional,False,128
OFR_0000160,CLI_036291,OFE_016,2026-04-09,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,92,False,False,Upgrade Premium 16,upgrade,False,167
OFR_0000161,CLI_078450,OFE_005,2026-01-02,Digital,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,postpago,67,False,False,Plan Movil Premium 5,plan_movil,False,69
OFR_0000162,CLI_078450,OFE_009,2026-03-16,Digital,rechazada,no_necesita,False,contactado,chat_log,postpago,67,False,False,Plan Hogar Premium 9,plan_hogar,False,38
OFR_0000163,CLI_078450,OFE_001,2026-04-30,Call_In,rechazada,precio,False,contactado,audio_llamada,postpago,67,False,False,Plan Movil Premium 1,plan_movil,False,179
OFR_0000164,CLI_060056,OFE_020,2026-06-25,Call_In,rechazada,mal_momento,False,contactado,chat_log,postpago,47,False,True,Paquete Adicional Básico 20,paquete_adicional,False,113
OFR_0000165,CLI_060056,OFE_001,2026-06-21,Call_In,rechazada,no_necesita,False,contactado,registro_plataforma,postpago,47,False,True,Plan Movil Premium 1,plan_movil,False,80
OFR_0000166,CLI_045949,OFE_012,2026-01-03,Digital,rechazada,precio,False,contactado,chat_log,postpago,53,False,False,Movistar Total Premium 12,movistar_total,True,59
OFR_0000167,CLI_045949,OFE_019,2026-05-10,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,postpago,53,False,False,Equipo Básico 19,equipo,False,144
OFR_0000168,CLI_028178,OFE_022,2026-05-28,Tienda,rechazada,otro,False,contactado,audio_llamada,prepago,93,False,False,Paquete Adicional Básico 22,paquete_adicional,False,34
OFR_0000169,CLI_028178,OFE_004,2026-03-25,Call_In,rechazada,no_confia,False,contactado,chat_log,prepago,93,False,False,Plan Movil Premium 4,plan_movil,False,119
OFR_0000170,CLI_028178,OFE_004,2026-06-07,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,prepago,93,False,False,Plan Movil Premium 4,plan_movil,False,121
OFR_0000171,CLI_084464,OFE_001,2026-02-27,Call_In,rechazada,otro,False,contactado,chat_log,no_aplica,96,False,False,Plan Movil Premium 1,plan_movil,False,163
OFR_0000172,CLI_084464,OFE_007,2026-03-06,Call_Out,rechazada,mal_momento,False,contactado,audio_llamada,no_aplica,96,False,False,Plan Hogar Premium 7,plan_hogar,False,71
OFR_0000173,CLI_000579,OFE_020,2026-01-02,Digital,rechazada,precio,False,contactado,chat_log,postpago,31,True,False,Paquete Adicional Básico 20,paquete_adicional,False,81
OFR_0000174,CLI_000579,OFE_019,2026-04-17,Digital,rechazada,mal_momento,False,contactado,chat_log,postpago,31,True,False,Equipo Básico 19,equipo,False,86
OFR_0000175,CLI_000579,OFE_015,2026-06-25,Digital,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,31,True,False,Upgrade Premium 15,upgrade,False,144
OFR_0000176,CLI_030960,OFE_006,2026-04-09,Call_In,rechazada,otro,False,contactado,audio_llamada,no_aplica,59,False,False,Plan Hogar Premium 6,plan_hogar,False,161
OFR_0000177,CLI_030960,OFE_005,2026-05-03,Call_In,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,no_aplica,59,False,False,Plan Movil Premium 5,plan_movil,False,65
OFR_0000178,CLI_064291,OFE_001,2026-03-12,Digital,aceptada,no_aplica,False,contactado,registro_plataforma,no_aplica,45,False,False,Plan Movil Premium 1,plan_movil,False,511
OFR_0000179,CLI_064291,OFE_005,2026-04-25,Tienda,rechazada,mal_momento,False,contactado,chat_log,no_aplica,45,False,False,Plan Movil Premium 5,plan_movil,False,124
OFR_0000180,CLI_014532,OFE_004,2026-06-08,Tienda,aceptada,no_aplica,False,contactado,chat_log,prepago,59,False,False,Plan Movil Premium 4,plan_movil,False,473
OFR_0000181,CLI_014532,OFE_004,2026-03-07,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,59,False,False,Plan Movil Premium 4,plan_movil,False,46
OFR_0000182,CLI_017934,OFE_022,2026-04-07,Digital,rechazada,ya_tiene_similar,False,contactado,audio_llamada,no_aplica,103,False,False,Paquete Adicional Básico 22,paquete_adicional,False,67
OFR_0000183,CLI_017934,OFE_009,2026-05-11,Call_Out,rechazada,no_confia,False,contactado,registro_plataforma,no_aplica,103,False,False,Plan Hogar Premium 9,plan_hogar,False,56
OFR_0000184,CLI_033609,OFE_009,2026-05-20,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,113,True,False,Plan Hogar Premium 9,plan_hogar,False,62
OFR_0000185,CLI_033609,OFE_015,2026-01-20,Call_Out,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,113,True,False,Upgrade Premium 15,upgrade,False,164
OFR_0000186,CLI_033609,OFE_022,2026-03-31,Call_In,aceptada,no_aplica,False,contactado,audio_llamada,postpago,113,True,False,Paquete Adicional Básico 22,paquete_adicional,False,255
OFR_0000187,CLI_049960,OFE_005,2026-02-27,Call_Out,rechazada,otro,False,contactado,registro_plataforma,postpago,25,False,False,Plan Movil Premium 5,plan_movil,False,122
OFR_0000188,CLI_049960,OFE_021,2026-01-30,Tienda,rechazada,otro,False,contactado,audio_llamada,postpago,25,False,False,Paquete Adicional Básico 21,paquete_adicional,False,51
OFR_0000189,CLI_049960,OFE_018,2026-03-31,Call_In,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,postpago,25,False,False,Equipo Básico 18,equipo,False,50
OFR_0000190,CLI_066599,OFE_001,2026-02-28,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,113,True,False,Plan Movil Premium 1,plan_movil,False,163
OFR_0000191,CLI_066599,OFE_004,2026-06-27,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,113,True,False,Plan Movil Premium 4,plan_movil,False,18
OFR_0000192,CLI_066599,OFE_014,2026-02-09,Call_Out,rechazada,no_confia,False,contactado,registro_plataforma,postpago,113,True,False,Upgrade Premium 14,upgrade,False,124
OFR_0000193,CLI_099090,OFE_017,2026-02-08,Digital,rechazada,precio,False,contactado,audio_llamada,postpago,105,False,False,Equipo Básico 17,equipo,False,173
OFR_0000194,CLI_099090,OFE_018,2026-04-13,Call_In,rechazada,precio,False,contactado,registro_plataforma,postpago,105,False,False,Equipo Básico 18,equipo,False,147
OFR_0000195,CLI_034452,OFE_019,2026-02-26,Tienda,rechazada,precio,False,contactado,audio_llamada,postpago,102,True,False,Equipo Básico 19,equipo,False,109
OFR_0000196,CLI_034452,OFE_019,2026-06-10,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,102,True,False,Equipo Básico 19,equipo,False,18
OFR_0000197,CLI_034452,OFE_009,2026-03-07,Digital,aceptada,no_aplica,False,contactado,audio_llamada,postpago,102,True,False,Plan Hogar Premium 9,plan_hogar,False,328
OFR_0000198,CLI_034081,OFE_010,2026-06-04,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,40,False,False,Plan Hogar Premium 10,plan_hogar,False,92
OFR_0000199,CLI_034081,OFE_004,2026-01-26,Call_Out,aceptada,no_aplica,False,contactado,audio_llamada,prepago,40,False,False,Plan Movil Premium 4,plan_movil,False,586
OFR_0000200,CLI_063588,OFE_021,2026-06-07,Call_Out,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,119,True,False,Paquete Adicional Básico 21,paquete_adicional,False,154
OFR_0000201,CLI_063588,OFE_002,2026-01-20,Call_Out,rechazada,no_confia,False,contactado,audio_llamada,postpago,119,True,False,Plan Movil Premium 2,plan_movil,False,66
OFR_0000202,CLI_004294,OFE_010,2026-04-15,Tienda,rechazada,no_necesita,False,contactado,chat_log,postpago,19,True,False,Plan Hogar Premium 10,plan_hogar,False,120
OFR_0000203,CLI_004294,OFE_016,2026-04-15,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,19,True,False,Upgrade Premium 16,upgrade,False,113
OFR_0000204,CLI_069103,OFE_005,2026-02-20,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,23,True,False,Plan Movil Premium 5,plan_movil,False,10
OFR_0000205,CLI_069103,OFE_008,2026-06-25,Tienda,rechazada,otro,False,contactado,audio_llamada,postpago,23,True,False,Plan Hogar Premium 8,plan_hogar,False,37
OFR_0000206,CLI_069103,OFE_017,2026-02-21,Tienda,rechazada,mal_momento,False,contactado,audio_llamada,postpago,23,True,False,Equipo Básico 17,equipo,False,128
OFR_0000207,CLI_086412,OFE_010,2026-05-18,Call_In,rechazada,no_confia,False,contactado,audio_llamada,postpago,28,True,False,Plan Hogar Premium 10,plan_hogar,False,47
OFR_0000208,CLI_086412,OFE_009,2026-02-21,Digital,aceptada,no_aplica,False,contactado,audio_llamada,postpago,28,True,False,Plan Hogar Premium 9,plan_hogar,False,187
OFR_0000209,CLI_086412,OFE_004,2026-01-12,Call_In,rechazada,no_confia,False,contactado,registro_plataforma,postpago,28,True,False,Plan Movil Premium 4,plan_movil,False,71
OFR_0000210,CLI_099477,OFE_019,2026-03-12,Call_In,aceptada,no_aplica,False,contactado,audio_llamada,postpago,44,True,False,Equipo Básico 19,equipo,False,267
OFR_0000211,CLI_099477,OFE_003,2026-02-24,Digital,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,44,True,False,Plan Movil Básico 3,plan_movil,False,124
OFR_0000212,CLI_053930,OFE_008,2026-04-29,Call_In,rechazada,mal_momento,False,contactado,chat_log,postpago,16,True,False,Plan Hogar Premium 8,plan_hogar,False,103
OFR_0000213,CLI_053930,OFE_009,2026-03-02,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,postpago,16,True,False,Plan Hogar Premium 9,plan_hogar,False,30
OFR_0000214,CLI_087071,OFE_022,2026-02-05,Call_In,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,postpago,85,False,False,Paquete Adicional Básico 22,paquete_adicional,False,136
OFR_0000215,CLI_087071,OFE_007,2026-05-11,Call_Out,rechazada,no_necesita,False,contactado,registro_plataforma,postpago,85,False,False,Plan Hogar Premium 7,plan_hogar,False,47
OFR_0000216,CLI_087071,OFE_021,2026-05-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,85,False,False,Paquete Adicional Básico 21,paquete_adicional,False,6
OFR_0000217,CLI_065084,OFE_003,2026-02-26,Digital,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,1,False,False,Plan Movil Básico 3,plan_movil,False,172
OFR_0000218,CLI_065084,OFE_012,2026-05-19,Call_Out,rechazada,no_confia,False,contactado,registro_plataforma,postpago,1,False,False,Movistar Total Premium 12,movistar_total,True,44
OFR_0000219,CLI_065084,OFE_006,2026-02-07,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,1,False,False,Plan Hogar Premium 6,plan_hogar,False,8
OFR_0000220,CLI_030713,OFE_003,2026-04-04,Call_In,rechazada,precio,False,contactado,chat_log,no_aplica,5,False,False,Plan Movil Básico 3,plan_movil,False,150
OFR_0000221,CLI_030713,OFE_022,2026-01-19,Tienda,rechazada,mal_momento,False,contactado,chat_log,no_aplica,5,False,False,Paquete Adicional Básico 22,paquete_adicional,False,85
OFR_0000222,CLI_030713,OFE_019,2026-02-14,Tienda,rechazada,precio,False,contactado,chat_log,no_aplica,5,False,False,Equipo Básico 19,equipo,False,95
OFR_0000223,CLI_049183,OFE_016,2026-03-29,Call_In,rechazada,precio,False,contactado,chat_log,prepago,28,False,False,Upgrade Premium 16,upgrade,False,107
OFR_0000224,CLI_049183,OFE_009,2026-02-08,Digital,rechazada,precio,False,contactado,audio_llamada,prepago,28,False,False,Plan Hogar Premium 9,plan_hogar,False,70
OFR_0000225,CLI_057235,OFE_022,2026-03-01,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,23,False,False,Paquete Adicional Básico 22,paquete_adicional,False,20
OFR_0000226,CLI_057235,OFE_013,2026-02-28,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,postpago,23,False,False,Movistar Total Premium 13,movistar_total,True,169
OFR_0000227,CLI_057235,OFE_016,2026-03-02,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,23,False,False,Upgrade Premium 16,upgrade,False,23
OFR_0000228,CLI_015664,OFE_005,2026-03-13,Call_Out,rechazada,no_necesita,False,contactado,registro_plataforma,no_aplica,5,False,False,Plan Movil Premium 5,plan_movil,False,79
OFR_0000229,CLI_015664,OFE_008,2026-04-22,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,no_aplica,5,False,False,Plan Hogar Premium 8,plan_hogar,False,97
OFR_0000230,CLI_019967,OFE_022,2026-04-18,Digital,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,prepago,13,False,False,Paquete Adicional Básico 22,paquete_adicional,False,115
OFR_0000231,CLI_019967,OFE_022,2026-01-23,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,13,False,False,Paquete Adicional Básico 22,paquete_adicional,False,22
OFR_0000232,CLI_091913,OFE_004,2026-02-19,Call_In,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,14,False,False,Plan Movil Premium 4,plan_movil,False,110
OFR_0000233,CLI_091913,OFE_019,2026-02-16,Call_In,rechazada,precio,False,contactado,chat_log,postpago,14,False,False,Equipo Básico 19,equipo,False,179
OFR_0000234,CLI_091913,OFE_018,2026-02-25,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,14,False,False,Equipo Básico 18,equipo,False,7
OFR_0000235,CLI_091958,OFE_016,2026-01-28,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,62,False,False,Upgrade Premium 16,upgrade,False,145
OFR_0000236,CLI_091958,OFE_018,2026-05-13,Call_In,rechazada,no_confia,False,contactado,audio_llamada,prepago,62,False,False,Equipo Básico 18,equipo,False,92
OFR_0000237,CLI_081347,OFE_013,2026-02-18,Digital,rechazada,precio,False,contactado,audio_llamada,postpago,117,True,False,Movistar Total Premium 13,movistar_total,True,174
OFR_0000238,CLI_081347,OFE_010,2026-06-22,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,117,True,False,Plan Hogar Premium 10,plan_hogar,False,8
OFR_0000239,CLI_081347,OFE_018,2026-02-17,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,117,True,False,Equipo Básico 18,equipo,False,55
OFR_0000240,CLI_055326,OFE_001,2026-02-17,Call_In,rechazada,otro,False,contactado,audio_llamada,no_aplica,35,False,False,Plan Movil Premium 1,plan_movil,False,150
OFR_0000241,CLI_055326,OFE_018,2026-03-15,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,no_aplica,35,False,False,Equipo Básico 18,equipo,False,0
OFR_0000242,CLI_029858,OFE_021,2026-03-21,Tienda,rechazada,precio,False,contactado,audio_llamada,no_aplica,34,False,False,Paquete Adicional Básico 21,paquete_adicional,False,94
OFR_0000243,CLI_029858,OFE_019,2026-04-14,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,no_aplica,34,False,False,Equipo Básico 19,equipo,False,71
OFR_0000244,CLI_071223,OFE_005,2026-03-14,Digital,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,28,True,False,Plan Movil Premium 5,plan_movil,False,50
OFR_0000245,CLI_071223,OFE_012,2026-06-05,Call_In,rechazada,precio,False,contactado,chat_log,postpago,28,True,False,Movistar Total Premium 12,movistar_total,True,111
OFR_0000246,CLI_071223,OFE_021,2026-06-10,Call_Out,rechazada,no_necesita,False,contactado,registro_plataforma,postpago,28,True,False,Paquete Adicional Básico 21,paquete_adicional,False,102
OFR_0000247,CLI_052459,OFE_015,2026-03-02,Tienda,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,no_aplica,81,False,False,Upgrade Premium 15,upgrade,False,115
OFR_0000248,CLI_052459,OFE_017,2026-06-16,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,no_aplica,81,False,False,Equipo Básico 17,equipo,False,10
OFR_0000249,CLI_052459,OFE_003,2026-03-09,Tienda,rechazada,precio,False,contactado,registro_plataforma,no_aplica,81,False,False,Plan Movil Básico 3,plan_movil,False,164
OFR_0000250,CLI_088346,OFE_021,2026-06-10,Tienda,rechazada,precio,False,contactado,registro_plataforma,postpago,117,True,False,Paquete Adicional Básico 21,paquete_adicional,False,132
OFR_0000251,CLI_088346,OFE_009,2026-02-21,Call_In,rechazada,otro,False,contactado,chat_log,postpago,117,True,False,Plan Hogar Premium 9,plan_hogar,False,153
OFR_0000252,CLI_088346,OFE_010,2026-04-15,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,117,True,False,Plan Hogar Premium 10,plan_hogar,False,14
OFR_0000253,CLI_082364,OFE_009,2026-02-20,Call_In,rechazada,mal_momento,False,contactado,audio_llamada,postpago,109,True,False,Plan Hogar Premium 9,plan_hogar,False,35
OFR_0000254,CLI_082364,OFE_013,2026-05-15,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,109,True,False,Movistar Total Premium 13,movistar_total,True,2
OFR_0000255,CLI_065350,OFE_008,2026-04-05,Call_In,rechazada,precio,False,contactado,chat_log,prepago,99,False,False,Plan Hogar Premium 8,plan_hogar,False,129
OFR_0000256,CLI_065350,OFE_019,2026-05-25,Tienda,rechazada,no_confia,False,contactado,audio_llamada,prepago,99,False,False,Equipo Básico 19,equipo,False,36
OFR_0000257,CLI_059650,OFE_008,2026-05-30,Digital,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,109,False,True,Plan Hogar Premium 8,plan_hogar,False,122
OFR_0000258,CLI_059650,OFE_012,2026-06-04,Digital,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,109,False,True,Movistar Total Premium 12,movistar_total,True,54
OFR_0000259,CLI_059650,OFE_014,2026-05-09,Call_In,rechazada,no_confia,False,contactado,registro_plataforma,postpago,109,False,True,Upgrade Premium 14,upgrade,False,179
OFR_0000260,CLI_044953,OFE_022,2026-05-26,Digital,aceptada,no_aplica,False,contactado,audio_llamada,prepago,11,False,False,Paquete Adicional Básico 22,paquete_adicional,False,202
OFR_0000261,CLI_044953,OFE_010,2026-02-26,Tienda,rechazada,otro,False,contactado,chat_log,prepago,11,False,False,Plan Hogar Premium 10,plan_hogar,False,139
OFR_0000262,CLI_039526,OFE_019,2026-01-22,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,6,False,False,Equipo Básico 19,equipo,False,4
OFR_0000263,CLI_039526,OFE_021,2026-06-15,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,6,False,False,Paquete Adicional Básico 21,paquete_adicional,False,158
OFR_0000264,CLI_013936,OFE_002,2026-02-26,Call_In,rechazada,otro,False,contactado,audio_llamada,postpago,17,True,False,Plan Movil Premium 2,plan_movil,False,132
OFR_0000265,CLI_013936,OFE_008,2026-06-03,Digital,rechazada,otro,False,contactado,chat_log,postpago,17,True,False,Plan Hogar Premium 8,plan_hogar,False,94
